semantic_replication_id,dgp,N,T,replication,true_rank_vector,pilot_valid,a_NT,status,block,raw_sigma_1,lambda_hat_1,raw_sigma_2,lambda_hat_2,raw_sigma_3,lambda_hat_3,raw_sigma_4,lambda_hat_4,R_0,R_1,R_2,R_3,scale_weight,w_A_1_reference,selected_block_rank,minimum_ratio,second_smallest_ratio,ratio_gap,cap_selection_indicator,selector_state,pilot_start_objectives,pilot_start_objective_spread,pilot_objective_stability_pass,pilot_feasibility,pilot_stationarity_residual,pilot_boundary_activity,final_postrefit_attempted,final_postrefit_valid,minimum_objective,true_block_rank
dgp3_N100_T100_r00000_truth1-1-1,3,100,100,0,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.3215854714073285, 1.3176551366809366, 1.3130689879199198]",0.0085164834874087,False,True,0.0035674015073663,False,False,False,1.3130689879199198,1
dgp3_N100_T100_r00000_truth1-1-1,3,100,100,0,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.3215854714073285, 1.3176551366809366, 1.3130689879199198]",0.0085164834874087,False,True,0.0035674015073663,False,False,False,1.3130689879199198,1
dgp3_N100_T100_r00001_truth1-1-1,3,100,100,1,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.391274235989886, 1.3886074761114622, 1.3846609113449657]",0.0066133246449202,False,True,5.3461288708924e-05,True,False,False,1.3846609113449655,1
dgp3_N100_T100_r00001_truth1-1-1,3,100,100,1,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.391274235989886, 1.3886074761114622, 1.3846609113449657]",0.0066133246449202,False,True,5.3461288708924e-05,True,False,False,1.3846609113449655,1
dgp3_N100_T100_r00001_truth1-1-1,3,100,100,1,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.391274235989886, 1.3886074761114622, 1.3846609113449657]",0.0066133246449202,False,True,5.3461288708924e-05,True,False,False,1.3846609113449655,1
dgp3_N100_T100_r00002_truth1-1-1,3,100,100,2,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.3706981896155166, 1.3776384310578487, 1.3716249983189366]",0.006940241442332,False,True,6.038980465343752e-05,True,False,False,1.3706981896155166,1
dgp3_N100_T100_r00002_truth1-1-1,3,100,100,2,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.3706981896155166, 1.3776384310578487, 1.3716249983189366]",0.006940241442332,False,True,6.038980465343752e-05,True,False,False,1.3706981896155166,1
dgp3_N100_T100_r00002_truth1-1-1,3,100,100,2,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.3706981896155166, 1.3776384310578487, 1.3716249983189366]",0.006940241442332,False,True,6.038980465343752e-05,True,False,False,1.3706981896155166,1
dgp3_N100_T100_r00000_truth2-1-1,3,100,100,0,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.22023140917970369, 0.22194034398529772, 0.22284279044406038]",0.0026113812643566,False,True,9.065557087310556e-07,False,False,False,0.2202314091797036,2
dgp3_N100_T100_r00000_truth2-1-1,3,100,100,0,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.22023140917970369, 0.22194034398529772, 0.22284279044406038]",0.0026113812643566,False,True,9.065557087310556e-07,False,False,False,0.2202314091797036,1
dgp3_N100_T100_r00000_truth2-1-1,3,100,100,0,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.22023140917970369, 0.22194034398529772, 0.22284279044406038]",0.0026113812643566,False,True,9.065557087310556e-07,False,False,False,0.2202314091797036,1
dgp3_N100_T100_r00001_truth2-1-1,3,100,100,1,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.22056684079331276, 0.22140694080331122, 0.22086855257952967]",0.0008401000099984,False,True,8.803753831657178e-05,True,False,False,0.2205668407933127,2
dgp3_N100_T100_r00001_truth2-1-1,3,100,100,1,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.22056684079331276, 0.22140694080331122, 0.22086855257952967]",0.0008401000099984,False,True,8.803753831657178e-05,True,False,False,0.2205668407933127,1
dgp3_N100_T100_r00001_truth2-1-1,3,100,100,1,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.22056684079331276, 0.22140694080331122, 0.22086855257952967]",0.0008401000099984,False,True,8.803753831657178e-05,True,False,False,0.2205668407933127,1
dgp3_N100_T100_r00002_truth2-1-1,3,100,100,2,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2256366785686489, 0.22488099443942183, 0.22543977068481336]",0.000755684129227,False,True,0.0001542041412718,True,False,False,0.2248809944394218,2
dgp3_N100_T100_r00002_truth2-1-1,3,100,100,2,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2256366785686489, 0.22488099443942183, 0.22543977068481336]",0.000755684129227,False,True,0.0001542041412718,True,False,False,0.2248809944394218,1
dgp3_N100_T100_r00002_truth2-1-1,3,100,100,2,"(2,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2256366785686489, 0.22488099443942183, 0.22543977068481336]",0.000755684129227,False,True,0.0001542041412718,True,False,False,0.2248809944394218,1
dgp3_N100_T200_r00000_truth1-0-2,3,100,200,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.30068158590988536, 0.30033982753015376, 0.30054793261703716]",0.0003417583797316,False,True,7.721495877146348e-05,True,False,False,0.3003398275301537,1
dgp3_N100_T200_r00000_truth1-0-2,3,100,200,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.30068158590988536, 0.30033982753015376, 0.30054793261703716]",0.0003417583797316,False,True,7.721495877146348e-05,True,False,False,0.3003398275301537,0
dgp3_N100_T200_r00000_truth1-0-2,3,100,200,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.30068158590988536, 0.30033982753015376, 0.30054793261703716]",0.0003417583797316,False,True,7.721495877146348e-05,True,False,False,0.3003398275301537,2
dgp3_N100_T200_r00001_truth1-0-2,3,100,200,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3377426469134662, 0.336555961686735, 0.337422964964206]",0.0011866852267312,False,True,3.5618371821741444e-06,False,False,False,0.336555961686735,1
dgp3_N100_T200_r00001_truth1-0-2,3,100,200,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3377426469134662, 0.336555961686735, 0.337422964964206]",0.0011866852267312,False,True,3.5618371821741444e-06,False,False,False,0.336555961686735,0
dgp3_N100_T200_r00001_truth1-0-2,3,100,200,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3377426469134662, 0.336555961686735, 0.337422964964206]",0.0011866852267312,False,True,3.5618371821741444e-06,False,False,False,0.336555961686735,2
dgp3_N100_T200_r00002_truth1-0-2,3,100,200,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3395721099770807, 0.3383900031449402, 0.3391574798371812]",0.0011821068321404,False,True,1.4185599945726256e-05,False,False,False,0.3383900031449402,1
dgp3_N100_T200_r00002_truth1-0-2,3,100,200,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3395721099770807, 0.3383900031449402, 0.3391574798371812]",0.0011821068321404,False,True,1.4185599945726256e-05,False,False,False,0.3383900031449402,0
dgp3_N100_T200_r00002_truth1-0-2,3,100,200,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3395721099770807, 0.3383900031449402, 0.3391574798371812]",0.0011821068321404,False,True,1.4185599945726256e-05,False,False,False,0.3383900031449402,2
dgp3_N100_T200_r00000_truth1-1-1,3,100,200,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.3867633551375946, 1.3870314708716722, 1.3882175770104357]",0.001454221872841,False,True,0.000155288162863,True,False,False,1.3867633551375946,1
dgp3_N100_T200_r00000_truth1-1-1,3,100,200,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.3867633551375946, 1.3870314708716722, 1.3882175770104357]",0.001454221872841,False,True,0.000155288162863,True,False,False,1.3867633551375946,1
dgp3_N100_T200_r00000_truth1-1-1,3,100,200,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.3867633551375946, 1.3870314708716722, 1.3882175770104357]",0.001454221872841,False,True,0.000155288162863,True,False,False,1.3867633551375946,1
dgp3_N100_T200_r00001_truth1-1-1,3,100,200,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.4974765944279036, 1.4952259631980311, 1.496415625579012]",0.0022506312298724,False,True,2.675661045642396e-05,False,False,False,1.4952259631980311,1
dgp3_N100_T200_r00001_truth1-1-1,3,100,200,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.4974765944279036, 1.4952259631980311, 1.496415625579012]",0.0022506312298724,False,True,2.675661045642396e-05,False,False,False,1.4952259631980311,1
dgp3_N100_T200_r00001_truth1-1-1,3,100,200,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.4974765944279036, 1.4952259631980311, 1.496415625579012]",0.0022506312298724,False,True,2.675661045642396e-05,False,False,False,1.4952259631980311,1
dgp3_N100_T200_r00002_truth1-1-1,3,100,200,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.5265892562834233, 1.5296520265478653, 1.5330917434429059]",0.0065024871594825,False,True,7.085747741096767e-06,False,False,False,1.5265892562834231,1
dgp3_N100_T200_r00002_truth1-1-1,3,100,200,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.5265892562834233, 1.5296520265478653, 1.5330917434429059]",0.0065024871594825,False,True,7.085747741096767e-06,False,False,False,1.5265892562834231,1
dgp3_N100_T200_r00002_truth1-1-1,3,100,200,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.5265892562834233, 1.5296520265478653, 1.5330917434429059]",0.0065024871594825,False,True,7.085747741096767e-06,False,False,False,1.5265892562834231,1
dgp3_N100_T200_r00000_truth2-1-1,3,100,200,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2513879325305751, 0.25211542819646904, 0.25158730201804985]",0.0007274956658939,False,True,2.365538650137117e-06,False,False,False,0.2513879325305751,2
dgp3_N100_T200_r00000_truth2-1-1,3,100,200,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2513879325305751, 0.25211542819646904, 0.25158730201804985]",0.0007274956658939,False,True,2.365538650137117e-06,False,False,False,0.2513879325305751,1
dgp3_N100_T200_r00000_truth2-1-1,3,100,200,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2513879325305751, 0.25211542819646904, 0.25158730201804985]",0.0007274956658939,False,True,2.365538650137117e-06,False,False,False,0.2513879325305751,1
dgp3_N100_T200_r00001_truth2-1-1,3,100,200,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2563675907037742, 0.25687589398739785, 0.25625744081105484]",0.000618453176343,False,True,7.846793586843617e-07,False,False,False,0.2562574408110548,2
dgp3_N100_T200_r00001_truth2-1-1,3,100,200,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2563675907037742, 0.25687589398739785, 0.25625744081105484]",0.000618453176343,False,True,7.846793586843617e-07,False,False,False,0.2562574408110548,1
dgp3_N100_T200_r00001_truth2-1-1,3,100,200,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2563675907037742, 0.25687589398739785, 0.25625744081105484]",0.000618453176343,False,True,7.846793586843617e-07,False,False,False,0.2562574408110548,1
dgp3_N100_T200_r00002_truth2-1-1,3,100,200,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.24586300486617502, 0.2460381366460254, 0.2453356374712469]",0.0007024991747784,False,True,8.463903320929366e-06,False,False,False,0.2453356374712469,2
dgp3_N100_T200_r00002_truth2-1-1,3,100,200,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.24586300486617502, 0.2460381366460254, 0.2453356374712469]",0.0007024991747784,False,True,8.463903320929366e-06,False,False,False,0.2453356374712469,1
dgp3_N100_T200_r00002_truth2-1-1,3,100,200,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.24586300486617502, 0.2460381366460254, 0.2453356374712469]",0.0007024991747784,False,True,8.463903320929366e-06,False,False,False,0.2453356374712469,1
dgp3_N200_T100_r00000_truth1-0-2,3,200,100,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3284748237995302, 0.32603799921217996, 0.32649417122065805]",0.0024368245873502,False,True,3.710439654452223e-06,False,False,False,0.3260379992121799,1
dgp3_N200_T100_r00000_truth1-0-2,3,200,100,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3284748237995302, 0.32603799921217996, 0.32649417122065805]",0.0024368245873502,False,True,3.710439654452223e-06,False,False,False,0.3260379992121799,0
dgp3_N200_T100_r00000_truth1-0-2,3,200,100,0,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3284748237995302, 0.32603799921217996, 0.32649417122065805]",0.0024368245873502,False,True,3.710439654452223e-06,False,False,False,0.3260379992121799,2
dgp3_N200_T100_r00001_truth1-0-2,3,200,100,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3383346976035656, 0.3383231975174164, 0.3397051226986374]",0.0013819251812209,False,True,1.2513576447304788e-05,False,False,False,0.3383231975174164,1
dgp3_N200_T100_r00001_truth1-0-2,3,200,100,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3383346976035656, 0.3383231975174164, 0.3397051226986374]",0.0013819251812209,False,True,1.2513576447304788e-05,False,False,False,0.3383231975174164,0
dgp3_N200_T100_r00001_truth1-0-2,3,200,100,1,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3383346976035656, 0.3383231975174164, 0.3397051226986374]",0.0013819251812209,False,True,1.2513576447304788e-05,False,False,False,0.3383231975174164,2
dgp3_N200_T100_r00002_truth1-0-2,3,200,100,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3403812632037165, 0.33967394063506856, 0.34152329121638525]",0.0018493505813166,False,True,3.189320822636878e-06,False,False,False,0.3396739406350685,1
dgp3_N200_T100_r00002_truth1-0-2,3,200,100,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3403812632037165, 0.33967394063506856, 0.34152329121638525]",0.0018493505813166,False,True,3.189320822636878e-06,False,False,False,0.3396739406350685,0
dgp3_N200_T100_r00002_truth1-0-2,3,200,100,2,"(1,0,2)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3403812632037165, 0.33967394063506856, 0.34152329121638525]",0.0018493505813166,False,True,3.189320822636878e-06,False,False,False,0.3396739406350685,2
dgp3_N200_T100_r00000_truth1-1-1,3,200,100,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.7541879836059961, 1.7544050608041692, 1.7476454126923897]",0.0067596481117795,False,True,0.0001408106196664,True,False,False,1.7476454126923897,1
dgp3_N200_T100_r00000_truth1-1-1,3,200,100,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.7541879836059961, 1.7544050608041692, 1.7476454126923897]",0.0067596481117795,False,True,0.0001408106196664,True,False,False,1.7476454126923897,1
dgp3_N200_T100_r00000_truth1-1-1,3,200,100,0,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.7541879836059961, 1.7544050608041692, 1.7476454126923897]",0.0067596481117795,False,True,0.0001408106196664,True,False,False,1.7476454126923897,1
dgp3_N200_T100_r00001_truth1-1-1,3,200,100,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.7272251734151112, 1.7260815590473197, 1.7265927269319694]",0.0011436143677914,False,True,4.2597728421957e-05,True,False,False,1.7260815590473195,1
dgp3_N200_T100_r00001_truth1-1-1,3,200,100,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.7272251734151112, 1.7260815590473197, 1.7265927269319694]",0.0011436143677914,False,True,4.2597728421957e-05,True,False,False,1.7260815590473195,1
dgp3_N200_T100_r00001_truth1-1-1,3,200,100,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.7272251734151112, 1.7260815590473197, 1.7265927269319694]",0.0011436143677914,False,True,4.2597728421957e-05,True,False,False,1.7260815590473195,1
dgp3_N200_T100_r00002_truth1-1-1,3,200,100,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.6798143779673067, 1.6816314564169856, 1.681058755133453]",0.0018170784496789,False,True,7.145882009532851e-05,True,False,False,1.6798143779673067,1
dgp3_N200_T100_r00002_truth1-1-1,3,200,100,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.6798143779673067, 1.6816314564169856, 1.681058755133453]",0.0018170784496789,False,True,7.145882009532851e-05,True,False,False,1.6798143779673067,1
dgp3_N200_T100_r00002_truth1-1-1,3,200,100,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.6798143779673067, 1.6816314564169856, 1.681058755133453]",0.0018170784496789,False,True,7.145882009532851e-05,True,False,False,1.6798143779673067,1
dgp3_N200_T100_r00000_truth2-1-1,3,200,100,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.25981619486649743, 0.25956904012050064, 0.259900244423656]",0.0003312043031553,False,True,3.1661668131420805e-06,False,False,False,0.2595690401205006,2
dgp3_N200_T100_r00000_truth2-1-1,3,200,100,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.25981619486649743, 0.25956904012050064, 0.259900244423656]",0.0003312043031553,False,True,3.1661668131420805e-06,False,False,False,0.2595690401205006,1
dgp3_N200_T100_r00000_truth2-1-1,3,200,100,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.25981619486649743, 0.25956904012050064, 0.259900244423656]",0.0003312043031553,False,True,3.1661668131420805e-06,False,False,False,0.2595690401205006,1
dgp3_N200_T100_r00001_truth2-1-1,3,200,100,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.26283289000951127, 0.26255739666866995, 0.26307015212133644]",0.0005127554526664,False,True,5.880209063371073e-06,False,False,False,0.2625573966686699,2
dgp3_N200_T100_r00001_truth2-1-1,3,200,100,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.26283289000951127, 0.26255739666866995, 0.26307015212133644]",0.0005127554526664,False,True,5.880209063371073e-06,False,False,False,0.2625573966686699,1
dgp3_N200_T100_r00001_truth2-1-1,3,200,100,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.26283289000951127, 0.26255739666866995, 0.26307015212133644]",0.0005127554526664,False,True,5.880209063371073e-06,False,False,False,0.2625573966686699,1
dgp3_N200_T100_r00002_truth2-1-1,3,200,100,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.26612809033230134, 0.26531341116519125, 0.2653735514113009]",0.00081467916711,False,True,1.0605112551711489e-05,False,False,False,0.2653134111651912,2
dgp3_N200_T100_r00002_truth2-1-1,3,200,100,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.26612809033230134, 0.26531341116519125, 0.2653735514113009]",0.00081467916711,False,True,1.0605112551711489e-05,False,False,False,0.2653134111651912,1
dgp3_N200_T100_r00002_truth2-1-1,3,200,100,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.26612809033230134, 0.26531341116519125, 0.2653735514113009]",0.00081467916711,False,True,1.0605112551711489e-05,False,False,False,0.2653134111651912,1
dgp3_N200_T200_r00000_truth1-0-2,3,200,200,0,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3801823778525791, 0.38010713287719045, 0.3803646584441767]",0.0002575255669862,False,True,4.168399995506739e-06,False,False,False,0.3801071328771904,1
dgp3_N200_T200_r00000_truth1-0-2,3,200,200,0,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3801823778525791, 0.38010713287719045, 0.3803646584441767]",0.0002575255669862,False,True,4.168399995506739e-06,False,False,False,0.3801071328771904,0
dgp3_N200_T200_r00000_truth1-0-2,3,200,200,0,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3801823778525791, 0.38010713287719045, 0.3803646584441767]",0.0002575255669862,False,True,4.168399995506739e-06,False,False,False,0.3801071328771904,2
dgp3_N200_T200_r00001_truth1-0-2,3,200,200,1,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.38348865402621124, 0.3833428395164761, 0.3829207142790299]",0.0005679397471813,False,True,3.9853873408950455e-06,False,False,False,0.3829207142790299,1
dgp3_N200_T200_r00001_truth1-0-2,3,200,200,1,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.38348865402621124, 0.3833428395164761, 0.3829207142790299]",0.0005679397471813,False,True,3.9853873408950455e-06,False,False,False,0.3829207142790299,0
dgp3_N200_T200_r00001_truth1-0-2,3,200,200,1,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.38348865402621124, 0.3833428395164761, 0.3829207142790299]",0.0005679397471813,False,True,3.9853873408950455e-06,False,False,False,0.3829207142790299,2
